filled_at,symbol,side,shares,price,amount,reason,agent_public_id,run_public_id,experiment_run_public_id,closed_pnl,dir,fee
2025-11-19T17:55:04.032Z,TSLA,SELL,0.08,403.1900,32.26,Open Short,,,,0.000000,Open Short,0.029029
2025-11-19T17:55:05.295Z,NVDA,SELL,7.5,184.6000,1384.50,Open Short,,,,0.000000,Open Short,1.246050
2025-11-19T17:55:06.173Z,XYZ100,SELL,0.0074,24562.0000,181.76,Open Short,,,,0.000000,Open Short,0.163582
2025-11-19T17:55:06.173Z,XYZ100,SELL,0.0312,24562.0000,766.33,Open Short,,,,0.000000,Open Short,0.689700
2025-11-19T17:55:06.173Z,XYZ100,SELL,0.0094,24562.0000,230.88,Open Short,,,,0.000000,Open Short,0.207794
2025-11-19T17:55:06.173Z,XYZ100,SELL,0.001,24562.0000,24.56,Open Short,,,,0.000000,Open Short,0.022105
2025-11-19T17:55:06.173Z,XYZ100,SELL,0.0349,24562.0000,857.21,Open Short,,,,0.000000,Open Short,0.771492
2025-11-19T17:55:06.173Z,XYZ100,SELL,0.0083,24562.0000,203.86,Open Short,,,,0.000000,Open Short,0.183478
2025-11-19T17:55:06.173Z,XYZ100,SELL,0.0021,24562.0000,51.58,Open Short,,,,0.000000,Open Short,0.046422
2025-11-19T17:55:06.173Z,XYZ100,SELL,0.001,24562.0000,24.56,Open Short,,,,0.000000,Open Short,0.022105
2025-11-19T17:55:06.173Z,XYZ100,SELL,0.0098,24562.0000,240.71,Open Short,,,,0.000000,Open Short,0.216636
2025-11-19T17:55:06.173Z,XYZ100,SELL,0.0149,24562.0000,365.97,Open Short,,,,0.000000,Open Short,0.329376
2025-11-19T18:04:46.724Z,TSLA,SELL,1.649,403.1900,664.86,Open Short,,,,0.000000,Open Short,0.199458
2025-11-19T18:04:49.088Z,TSLA,SELL,1.326,403.1900,534.63,Open Short,,,,0.000000,Open Short,0.160388
2025-11-19T19:21:34.412Z,XYZ100,BUY,0.0212,24569.0000,-520.86,Close Short,,,,-0.148400,Close Short,0.468776
2025-11-19T19:21:34.412Z,XYZ100,BUY,0.037,24569.0000,-909.05,Close Short,,,,-0.259000,Close Short,0.818147
2025-11-19T19:21:34.412Z,XYZ100,BUY,0.0243,24569.0000,-597.03,Close Short,,,,-0.170100,Close Short,0.537324
2025-11-19T19:21:34.412Z,XYZ100,BUY,0.0075,24569.0000,-184.27,Close Short,,,,-0.052575,Close Short,0.165840
2025-11-19T19:21:34.412Z,XYZ100,BUY,0.03,24569.0000,-737.07,Close Short,,,,-0.210300,Close Short,0.663363
2025-11-19T19:21:35.459Z,TSLA,BUY,1.79,401.9200,-719.44,Close Short,,,,2.273300,Close Short,0.647493
2025-11-19T19:21:35.459Z,TSLA,BUY,0.594,401.9300,-238.75,Close Short,,,,0.748440,Close Short,0.214871
